dim_1,dim_2,speed,vehicle_type,direction,location,domain
-43.74035218646072,-15.283291954207224,50.0,0,1,1,real
-42.02432244595653,-16.933976706241292,70.0,0,1,2,real
-42.81595776991548,-19.63432639874948,50.0,0,0,1,real
-39.78584096841161,-17.41204919609617,50.0,0,1,1,real
-41.83921477318557,-16.219551665841255,50.0,0,1,1,real
-42.822479714369926,-19.618249852352424,50.0,0,0,1,real
-40.49044772535479,-18.363051949997036,30.0,0,1,0,real
-47.85285353573704,-15.50557491712,70.0,0,1,2,real
-42.22208539256822,-14.786065719673028,50.0,0,1,1,real
-46.78591406614819,-15.408825308110023,70.0,0,1,2,real
-43.204807201720165,-14.933115525340588,50.0,1,0,1,real
-37.3441569711719,-24.09804300107031,50.0,0,1,1,real
-41.90844830143583,-15.873025007870613,50.0,0,0,1,real
-46.022292028396926,-15.207213379963687,50.0,1,0,1,real
-43.67890728851981,-15.092798746927514,50.0,0,0,1,real
-40.35618556351441,-18.996863834680763,30.0,0,0,0,real
-43.608477517731814,-14.99162946443875,50.0,0,0,1,real
-39.57982832284066,-17.68567429736424,50.0,0,1,1,real
-47.85319653504323,-15.456017216712276,50.0,0,0,1,real
-39.83336707152901,-20.91742557698904,50.0,0,0,1,real
-41.884699578695034,-16.0342967639763,50.0,0,0,1,real
-36.63351039165738,-24.765305467478978,70.0,0,1,2,real
-47.52144434585199,-14.870843617453046,50.0,0,0,1,real
-40.35066965407486,-18.62491376933402,50.0,0,1,1,real
-45.740714393573136,-14.82507523276403,50.0,0,0,1,real
-43.88584875326333,-14.83766916189375,50.0,0,0,1,real
-45.197820611288634,-14.488824440304485,70.0,0,1,2,real
-40.30543747963992,-19.03193443200997,50.0,0,0,1,real
-43.62340645351715,-15.273383097253662,50.0,0,0,1,real
-42.8770039415601,-19.515225382783303,30.0,0,1,0,real
-41.88319681725256,-16.495110821055885,70.0,0,0,2,real
-46.78149996647892,-15.858769309870121,50.0,0,1,1,real
-43.89947410984819,-14.813288523061217,70.0,0,0,2,real
-43.63603083511126,-14.775429502495903,50.0,0,1,1,real
-47.880994005945375,-15.628924981295292,70.0,0,1,2,real
-41.87572914069104,-19.431562974421794,50.0,0,0,1,real
-42.6298130710222,-19.611236996984367,50.0,0,1,1,real
-43.31200638670522,-14.950457617254182,70.0,0,1,2,real
-40.49862321999064,-19.3888989935373,70.0,0,0,2,real
-45.643977066622604,-14.774032587956146,30.0,0,1,0,real
-43.74724803541263,-15.317106745610829,50.0,0,1,1,real
-40.341564817324986,-19.062207156513765,30.0,1,1,0,real
-37.01859425851743,-25.122978611017892,70.0,0,1,2,real
-40.35140743612231,-19.057784851249586,30.0,1,1,0,real
-39.76387231575123,-17.961822436775808,50.0,0,1,1,real
-41.863441147932,-15.754161950383754,50.0,0,1,1,real
-43.73367727467854,-15.595901414334646,70.0,1,0,2,real
-39.90308462248214,-17.753771946333554,50.0,0,1,1,real
-40.64766319464085,-19.31909498650502,50.0,0,0,1,real
-45.298248609400886,-14.507352829396899,50.0,0,0,1,real
-43.874785117581226,-14.864757350637507,70.0,0,1,2,real
-47.78516132395288,-15.40483233595168,50.0,0,0,1,real
-46.07959886589748,-15.197587544538827,50.0,1,1,1,real
-42.734556641425016,-14.799506095311843,50.0,0,0,1,real
-45.93300712170879,-14.849146628724545,70.0,0,0,2,real
-41.93830839489328,-15.330591059359476,50.0,0,0,1,real
-42.93849035572986,-19.535039805814282,50.0,0,0,1,real
-41.33399806512429,-23.78287900686186,70.0,0,1,2,real
-45.430889709724035,-14.458304617541916,50.0,0,0,1,real
-47.84945686041702,-15.541558405719487,70.0,0,0,2,real
-42.97668292227952,-19.450789220581296,30.0,0,0,0,real
-41.92669864898186,-14.970313846907734,70.0,0,0,2,real
-43.69601623422954,-14.859636864225982,70.0,0,1,2,real
-41.89198846537817,-15.246022095053519,70.0,0,0,2,real
-45.87789592189642,-14.955366337215677,70.0,0,0,2,real
-42.83819120479083,-19.569904559932127,50.0,0,0,1,real
-40.43732749719479,-18.66001360166955,50.0,0,0,1,real
-42.783171339827,-19.576587391294535,30.0,0,1,0,real
-46.13238457416413,-14.983696379216761,50.0,0,0,1,real
-47.83829326787268,-15.360413868745711,50.0,0,1,1,real
-46.08748841876876,-15.01997947227195,50.0,0,1,1,real
-46.40944937798554,-15.161755945340856,70.0,0,0,2,real
-43.87483637820247,-14.8403383396854,50.0,0,0,1,real
-43.83264862101556,-15.409321127537922,70.0,1,1,2,real
-41.85900876739592,-16.088906507685216,50.0,0,1,1,real
-45.166686984476236,-21.11559382146348,70.0,0,1,2,real
-42.84546417496485,-19.579970784233083,50.0,1,0,1,real
-46.31849358521406,-15.397967937402791,70.0,0,1,2,real
-43.83578032047806,-14.827564922969005,70.0,0,1,2,real
-45.69894096006083,-15.169463976119097,70.0,0,0,2,real
-42.88736720186345,-19.44020427357035,50.0,0,0,1,real
-45.86419070508518,-14.92911531135873,50.0,0,0,1,real
-47.84013190489974,-16.20244606642435,50.0,0,1,1,real
-41.86834164346026,-16.19649417623667,50.0,0,0,1,real
-47.84831276765831,-15.782017773036154,70.0,0,0,2,real
-47.84982587310313,-15.407594759875305,50.0,0,1,1,real
-47.85544244105796,-15.495714605302384,50.0,0,0,1,real
-47.80436876101897,-16.388450606713185,50.0,0,0,1,real
-45.50748301180531,-20.8462271352107,70.0,0,1,2,real
-42.71117170173409,-19.707048563731945,50.0,0,0,1,real
-47.86724309816181,-15.624463315165507,50.0,0,1,1,real
-43.75921810901946,-14.732337608413244,70.0,0,1,2,real
-47.750193775051734,-15.328879077748823,50.0,0,1,1,real
-43.086523339708414,-15.034826175891299,50.0,0,0,1,real
-47.83766939381443,-15.13423457186562,50.0,0,1,1,real
-40.27032789240038,-19.00666406861002,50.0,0,1,1,real
-47.87728781313206,-15.885507534804418,50.0,1,1,1,real
-47.84992102768519,-15.532395779813537,30.0,0,0,0,real
-44.86965117622089,-15.018481134811713,50.0,0,1,1,real
-47.799049390383104,-14.742943493868298,70.0,0,0,2,real
-43.277214970465,-14.764907126332218,50.0,0,1,1,real
-41.916680086994496,-16.53395316290304,50.0,0,1,1,real
-43.82549336773704,-14.809399511808751,70.0,0,1,2,real
-47.84435986298014,-15.491276220906673,50.0,1,1,1,real
-47.812416537392075,-15.251712516436092,70.0,0,1,2,real
-41.89622510648743,-16.669103301814406,50.0,0,0,1,real
-42.8070089515811,-19.607693679892485,50.0,0,0,1,real
-45.805768514238196,-14.814444566555135,50.0,0,1,1,real
-41.97546531531592,-17.013642797268435,50.0,0,0,1,real
-43.812910778337326,-14.762322866260135,70.0,0,1,2,real
-47.47352842790232,-16.566862710013996,50.0,0,1,1,real
-47.86685632494693,-15.590865907332985,50.0,0,1,1,real
-40.47296289296062,-18.733861497544254,50.0,0,0,1,real
-37.52505935700499,-23.983247733711345,50.0,0,1,1,real
-45.84072273774257,-14.93569861577674,70.0,0,0,2,real
-39.85231058674614,-17.72274153858311,50.0,0,0,1,real
-43.65321448882066,-14.980520456024115,50.0,0,1,1,real
-47.77403547785091,-13.996752733340818,50.0,0,0,1,real
-40.37464126955724,-19.121517623366753,30.0,0,1,0,real
-47.852097269892134,-15.542506198678328,70.0,0,1,2,real
-40.37769487132026,-19.11708759212454,30.0,0,0,0,real
-47.83828062356555,-15.505437641028232,70.0,0,0,2,real
-47.83266492892185,-15.247794143791458,70.0,0,0,2,real
-47.86096055534688,-15.635539008825237,50.0,0,0,1,real
-42.79057516511688,-19.57999934031133,50.0,0,0,1,real
-42.19434310232622,-14.923505359774296,30.0,0,0,0,real
-42.805835486194105,-19.578294775652534,50.0,0,0,1,real
-39.645301226028174,-17.67009784764239,50.0,0,0,1,real
-37.457627596047104,-25.388342535539,50.0,0,1,1,real
-41.98060868916153,-15.166410445269712,30.0,0,1,0,real
-42.07316163142957,-19.450497880716057,30.0,0,1,0,real
-36.621970540342936,-24.733357196033452,70.0,0,0,2,real
-39.52082966743912,-17.65172865277407,50.0,0,1,1,real
-45.1074475197049,-15.383411577612236,50.0,0,0,1,real
-47.84548673437356,-15.479624505851636,50.0,0,0,1,real
-40.37622254643336,-18.46645945030367,50.0,0,1,1,real
-43.72780312215241,-15.18803847538373,70.0,0,0,2,real
-42.77604633197461,-19.53077645294847,50.0,0,0,1,real
-40.57778440758044,-19.258157909694663,50.0,0,0,1,real
-42.55065530761429,-14.68110956945704,50.0,0,1,1,real
-41.9624709390115,-16.487263548755383,70.0,0,0,2,real
-40.528633856434304,-24.38964505525768,70.0,0,1,2,real
-40.40524285561419,-19.208510350429027,50.0,0,0,1,real
-42.61707405719905,-19.628233182203168,50.0,0,0,1,real
-46.58728415159442,-15.471037577639,70.0,0,0,2,real
-47.89828042265989,-15.05997979037022,50.0,0,0,1,real
-41.84001569889622,-16.443536838115406,50.0,0,1,1,real
-42.11816593417755,-18.174476361969905,70.0,0,0,2,real
-42.07409596769399,-19.498800732844156,50.0,0,1,1,real
-41.88228798654216,-16.164056557900516,30.0,0,1,0,real
-47.86980985846093,-15.542375693691033,30.0,0,0,0,real
-42.92700810202595,-19.529179804323185,70.0,0,1,2,real
-47.87015170553162,-14.040932771308587,70.0,0,0,2,real
-40.34202324704202,-19.05703235587967,30.0,0,1,0,real
-39.84571053320592,-17.59058389649498,50.0,1,0,1,real
-47.787266636806045,-15.294579422055293,50.0,0,0,1,real
-45.67757780723391,-14.841014634434325,50.0,0,1,1,real
-45.201490133188265,-20.881164512887235,70.0,0,0,2,real
-46.335881942280174,-18.91247831548688,50.0,0,0,1,real
-43.677036167528286,-14.7016007301216,70.0,0,1,2,real
-43.69678429455943,-14.795873914725483,70.0,0,1,2,real
-43.72760464114256,-14.909623774634385,70.0,0,1,2,real
-47.794830704861,-15.42927202897953,70.0,0,0,2,real
-45.60044664981604,-16.295755745685607,50.0,1,1,1,real
-47.86820361265315,-15.514866399636873,50.0,0,1,1,real
-41.988095216646094,-16.30778253884554,50.0,0,1,1,real
-45.91067759327044,-14.902607503894867,50.0,0,1,1,real
-42.897732232189675,-17.818948821709466,50.0,0,0,1,real
-45.90996357018694,-14.947343327685704,70.0,0,1,2,real
-42.93599943138102,-19.44931781763105,70.0,1,1,2,real
-43.75684425979487,-15.049262748391676,70.0,0,1,2,real
-41.85643381169284,-16.08964581524204,50.0,0,1,1,real
-42.02756917600367,-16.572644267846965,30.0,0,0,0,real
-42.86719968338169,-19.575873749843026,30.0,0,0,0,real
-47.67912570929808,-14.95671766278228,30.0,0,1,0,real
-41.898703836087314,-16.16665635365321,50.0,0,1,1,real
-47.88510018753303,-15.648229267688123,50.0,0,1,1,real
-47.80535475377535,-15.464791778723342,70.0,0,1,2,real
-42.781029861368204,-19.629341062301407,50.0,0,0,1,real
-47.85060062308368,-15.480990115387153,70.0,0,0,2,real
-47.851403722645664,-15.53670144646376,50.0,1,0,1,real
-40.40493908006499,-19.018993544067715,30.0,0,0,0,real
-42.165594152267154,-19.452041887549708,50.0,0,0,1,real
-40.43455621235307,-18.493026990517716,30.0,0,0,0,real
-42.130236697150785,-15.457933382132829,70.0,0,0,2,real
-42.12471254777232,-17.11118886365602,50.0,0,0,1,real
-47.751316328960776,-14.956757650833852,50.0,0,1,1,real
-45.8683681481546,-14.863214301299863,50.0,0,1,1,real
-46.02812905766259,-14.978871404571553,50.0,0,1,1,real
-46.12175933722423,-14.970031504703831,50.0,0,1,1,real
-42.88030647203815,-19.50297020155839,30.0,0,1,0,real
-42.8032061288289,-19.61331022628224,50.0,0,1,1,real
-43.62348749979943,-14.900614312934861,50.0,0,1,1,real
-42.70254391947175,-19.70334404453001,70.0,0,0,2,real
-47.8418191547361,-16.11525703520557,70.0,1,1,2,real
-47.85773045453622,-15.63602458020199,70.0,0,0,2,real
-45.81938569611389,-14.907166712369477,50.0,0,1,1,real
-47.872022627143274,-15.594254161655911,70.0,0,0,2,real
-41.591278706484296,-19.345450536599028,70.0,0,1,2,real
-42.851796021525686,-19.569594899919746,50.0,0,0,1,real
-45.61853524117801,-16.27579020486129,50.0,0,0,1,real
-41.94536069674352,-15.003562740597067,50.0,0,1,1,real
-47.83163523062673,-15.47865477490224,50.0,0,1,1,real
-46.04957980135693,-14.94797143492963,50.0,0,0,1,real
-41.869180208972885,-16.17422345179981,50.0,0,0,1,real
-43.533661573482796,-14.909178534312987,50.0,0,1,1,real
-47.650960742324216,-13.962955748173833,70.0,0,1,2,real
-41.81409995427821,-16.41161101099301,50.0,0,1,1,real
-40.39308852284595,-19.112689068247832,50.0,0,0,1,real
-47.664015503735925,-14.809449145973812,50.0,0,1,1,real
-47.82543581446495,-16.20607094857961,70.0,0,0,2,real
-47.795536607582484,-15.318939473134632,70.0,0,1,2,real
-46.050673165250785,-14.849968030317827,70.0,0,1,2,real
-39.806904004301856,-17.775800842511867,70.0,1,0,2,real
-47.873606686793615,-15.761456296298055,50.0,0,1,1,real
-43.98596264041587,-15.422651008468799,50.0,0,0,1,real
-40.357949626237826,-18.378258152484726,30.0,0,1,0,real
-42.88006253582551,-19.513081447947993,50.0,0,1,1,real
-41.97369639614743,-19.182471160449992,50.0,0,0,1,real
-43.8951922948945,-14.710209080112875,70.0,0,0,2,real
-45.86483075004948,-16.17226463991398,70.0,0,1,2,real
-47.88113717601703,-15.690161451240654,50.0,1,0,1,real
-42.954564532916905,-19.480276422365638,50.0,1,1,1,real
-42.8730659087429,-19.524717084166518,50.0,0,1,1,real
-46.46592595915939,-15.501799838141729,50.0,1,1,1,real
-39.68091199959647,-17.653425818001036,50.0,0,0,1,real
-42.897526384224825,-19.571411072475236,70.0,0,0,2,real
-45.88187302393281,-14.906824132152682,50.0,0,0,1,real
-43.72991421726044,-21.545373290601624,50.0,0,1,1,real
-45.74333575314608,-14.756661981016936,70.0,0,1,2,real
-47.83293015812243,-15.38502159160775,50.0,0,0,1,real
-41.67909765795658,-19.253525767092803,70.0,0,0,2,real
-37.894749861312995,-23.850839413563566,70.0,0,1,2,real
-42.92907516033588,-19.366290535789524,50.0,0,0,1,real
-41.32242186802073,-24.270286653063966,70.0,0,1,2,real
-40.566750883195134,-18.618568100479308,30.0,0,0,0,real
-47.8729635797628,-15.592978845971146,70.0,0,0,2,real
-42.93958313499585,-19.23933127031754,50.0,1,1,1,real
-47.84086535186247,-15.45009137586744,50.0,0,0,1,real
-40.40378054867636,-18.63451168876164,50.0,0,0,1,real
-47.82845864755428,-15.495846107374435,50.0,0,0,1,real
-47.687122002956414,-13.921223749773283,70.0,1,0,2,real
-47.858764560129494,-14.269118131892354,70.0,1,0,2,real
-45.582265477018325,-14.634774633084081,70.0,0,0,2,real
-43.860220680395535,-14.833747129087945,50.0,1,1,1,real
-41.9208784654746,-15.003971676167485,50.0,0,1,1,real
-43.71576908792694,-14.868762083934255,50.0,0,0,1,real
-40.45721724263058,-19.1450662700403,30.0,0,1,0,real
-47.889530512949364,-14.931267655617196,70.0,0,0,2,real
-40.33272683461308,-18.95357908405613,70.0,1,0,2,real
-41.93846555797042,-19.48213057636592,30.0,0,1,0,real
-47.59727255662076,-14.826213077333389,70.0,0,1,2,real
-41.896900132967644,-14.800247281711663,70.0,0,1,2,real
-42.78812200322635,-19.61590727205178,30.0,0,1,0,real
-46.013883051753794,-15.01852417598996,30.0,0,1,0,real
-42.10162666320214,-16.990731657494898,30.0,0,1,0,real
-42.707872733384924,-15.148412786862593,70.0,0,0,2,real
-47.84990303037415,-15.457520753389073,50.0,0,1,1,real
-47.56697739244771,-15.026472430433358,70.0,0,1,2,real
-47.83035953388865,-15.462614658541428,50.0,1,1,1,real
-47.88921676734284,-15.725141028657523,50.0,1,1,1,real
-47.780500811331756,-14.020269973457104,70.0,1,0,2,real
-42.7930640642788,-19.574608614699205,70.0,0,1,2,real
-43.68012169862919,-15.36919703032524,70.0,0,1,2,real
-47.811115018022086,-14.828204009992175,70.0,1,1,2,real
-47.85573146570555,-15.544412320534299,70.0,0,0,2,real
-45.77977216802192,-14.78034178041619,70.0,0,0,2,real
-43.686978560830866,-15.056273933261545,50.0,0,1,1,real
-43.737703763492725,-15.156101752557598,70.0,0,0,2,real
-40.42749173091637,-18.412016362437456,50.0,1,1,1,real
-41.9219385794156,-14.786298943007228,50.0,0,1,1,real
-46.82231709954055,-15.468719645540249,50.0,1,1,1,real
-47.845918863286826,-15.438602801084865,50.0,0,1,1,real
-47.880091491303354,-15.648784371683051,50.0,0,0,1,real
-42.405431840950875,-14.984786166908517,50.0,0,1,1,real
-46.15554692722524,-17.726268733225698,70.0,1,0,2,real
-45.88608006382364,-14.941245428918625,70.0,0,0,2,real
-40.37813549216579,-18.42836823666207,50.0,0,1,1,real
-40.085003437633006,-24.66183048583479,70.0,0,1,2,real
-47.8793172391781,-15.658778072461086,50.0,0,0,1,real
-43.713138104841086,-15.178584837094578,50.0,0,1,1,real
-41.92389161402267,-15.059003239456699,30.0,0,1,0,real
-47.874652875852775,-15.723305353563864,70.0,0,0,2,real
-47.806436523555874,-14.763762324624736,70.0,0,0,2,real
-41.883865014797514,-16.34047955231656,50.0,0,0,1,real
-41.964799010240355,-19.138382349900617,50.0,0,1,1,real
-42.841709299044396,-19.472456985997926,50.0,0,1,1,real
-40.24743000007537,-18.061009029199656,50.0,0,1,1,real
-43.6824940835163,-14.882117773367638,50.0,0,0,1,real
-45.88184167350529,-14.953857087868236,50.0,0,1,1,real
-43.65252351547246,-14.933362826655834,70.0,0,1,2,real
-45.98836992456996,-14.969576179451535,70.0,0,0,2,real
-46.69151446715059,-15.308124615007658,70.0,0,1,2,real
-45.8784066331775,-14.833414794540097,50.0,0,1,1,real
-40.357511731564294,-19.043638474976934,30.0,0,1,0,real
-39.722549092461016,-17.731199006718512,70.0,0,0,2,real
-40.6352166944157,-18.68487163681791,50.0,0,1,1,real
-39.6014743370801,-17.658895648565046,50.0,0,0,1,real
-43.94423223677878,-15.454111862899147,70.0,0,0,2,real
-43.737166286821925,-14.838682602679505,70.0,0,1,2,real
-47.889944833818504,-15.570468146302547,50.0,0,1,1,real
-47.837096825251166,-14.450817036573678,50.0,0,1,1,real
-45.575626196961494,-14.68772230409508,70.0,0,0,2,real
-39.63357136207754,-17.623481865037878,50.0,0,1,1,real
-45.503168033320144,-14.585097326452946,30.0,1,1,0,real
-39.62993620311317,-17.692658154650047,50.0,0,0,1,real
-43.71271575347149,-15.21355287578372,70.0,0,0,2,real
-42.078976231936345,-19.456098354200577,70.0,0,0,2,real
-42.63974665075352,-14.864052075302737,50.0,1,1,1,real
-40.32618779374733,-19.164677187832634,30.0,1,1,0,real
-47.86629347216128,-15.561219534004948,70.0,0,0,2,real
-42.40713174410101,-19.574029119430865,30.0,0,0,0,real
-40.36303492270338,-18.225957125589396,50.0,0,0,1,real
-44.09465024328939,-14.881116760928027,50.0,0,1,1,real
-41.83824067285207,-16.34705058505585,70.0,0,1,2,real
-42.878304621706626,-19.584951936790475,50.0,0,1,1,real
-42.90184152700628,-19.56785356314552,50.0,0,0,1,real
-47.85322000911577,-15.73515868162992,50.0,0,1,1,real
-46.73082721879498,-15.518527329077314,50.0,1,1,1,real
-41.97304215449739,-15.12630470560868,50.0,0,0,1,real
-40.32386186799955,-19.125970023219768,50.0,0,0,1,real
-42.32309854454637,-14.94752890257924,70.0,0,1,2,real
-44.21570820053263,-14.750234510380324,50.0,0,1,1,real
-43.72074965360533,-14.70405148561142,70.0,1,1,2,real
-41.88349839093653,-16.219500708189333,50.0,0,0,1,real
-42.81145572132461,-19.596768696787557,50.0,0,0,1,real
-47.727585450957655,-14.8296939631498,70.0,0,0,2,real
-47.8598847302478,-15.77546895763104,50.0,0,0,1,real
-42.66577330169084,-19.390681633879495,50.0,0,1,1,real
-42.417826439309586,-16.826662990326575,70.0,1,0,2,real
-46.21357337005547,-15.093388328440582,50.0,0,1,1,real
-41.95926471586788,-19.440004620472333,50.0,0,1,1,real
-41.98065362980742,-16.949654360102585,70.0,0,0,2,real
-47.79347268632568,-15.402009746356477,50.0,0,0,1,real
-46.236334021379875,-14.85523085898846,50.0,0,1,1,real
-47.03691995921821,-15.39457979048779,70.0,0,1,2,real
-40.44683200080214,-18.744645909884937,50.0,1,0,1,real
-45.89472787994658,-14.880752314037924,50.0,0,0,1,real
-47.597150948681005,-15.03596742306121,70.0,0,0,2,real
-47.8834134070054,-14.469244633252469,50.0,0,0,1,real
-42.08394580360786,-14.803699128814971,30.0,0,0,0,real
-40.250357416701966,-18.19777527204919,50.0,1,0,1,real
-43.929328475200194,-15.422096876482904,70.0,1,0,2,real
-47.83795116048861,-14.457551255509122,70.0,1,0,2,real
-45.62743971881472,-14.648465021861847,70.0,0,1,2,real
-42.79757605867573,-19.611784188553678,50.0,0,0,1,real
-46.436034014926825,-15.317176410184521,50.0,0,0,1,real
-40.163554049530575,-18.125456625849985,30.0,0,0,0,real
-41.90445996863841,-16.619833321384,30.0,0,0,0,real
-45.91094030104126,-14.88095249580567,50.0,0,0,1,real
-39.82851580925496,-20.87182700701439,70.0,0,1,2,real
-42.07381034422586,-16.377489780069308,70.0,0,1,2,real
-42.70532033911928,-19.7008515956204,50.0,0,0,1,real
-47.761843456241984,-15.996397197637465,70.0,0,1,2,real
-40.46063336984869,-18.708247943153374,50.0,0,0,1,real
-42.846742568136726,-19.59014867202636,50.0,0,0,1,real
-47.830660746054384,-16.204203359426792,50.0,0,0,1,real
-42.021501265932834,-15.269650595811298,50.0,1,1,1,real
-43.62110275192261,-14.728080265422474,50.0,1,1,1,real
-46.708434803433555,-15.681810181384131,50.0,0,1,1,real
-43.6811707185682,-15.23928788042777,70.0,0,0,2,real
-47.66033549857134,-14.206539289755938,50.0,0,0,1,real
-44.44876255353172,-14.789451186870851,70.0,0,1,2,real
-42.77762263229799,-19.62079805150233,50.0,1,0,1,real
-47.84448730784503,-15.510531075174367,50.0,0,1,1,real
-39.904707725162304,-18.308625586679316,50.0,0,1,1,real
-42.835852336471646,-19.610087361218557,70.0,0,0,2,real
-41.651649947350386,-24.017898773732256,70.0,0,1,2,real
-47.833622377293295,-15.378732678754895,50.0,0,1,1,real
-43.77104100495329,-14.849715605678186,50.0,1,0,1,real
-47.869602544189014,-15.766849528005416,50.0,0,0,1,real
-40.90998305082704,-19.319893628161186,50.0,0,1,1,real
-43.97971332499169,-14.790409609409075,70.0,0,0,2,real
-43.67133961788405,-15.105739507430023,70.0,0,1,2,real
-42.84101392780303,-19.63543366266117,50.0,0,0,1,real
-40.36272276588141,-18.42160472328092,50.0,0,0,1,real
-47.821153959459224,-15.396283433643905,50.0,0,0,1,real
-46.10275743642471,-15.139773009483251,70.0,0,0,2,real
-41.94466075639849,-15.270528637984667,70.0,1,1,2,real
-40.28677841464894,-18.501471814282386,70.0,0,0,2,real
-41.90616090467373,-16.659108624502828,70.0,0,0,2,real
-43.83149399533686,-15.327261192237101,70.0,0,0,2,real
-47.84123147029947,-15.502342506704487,50.0,0,1,1,real
-40.366674585579986,-18.96158739501516,70.0,0,1,2,real
-39.47855759196158,-17.791755034977193,30.0,0,0,0,real
-42.909442997379834,-19.51693839396921,50.0,0,0,1,real
-41.83107424251666,-16.37441431178853,50.0,0,0,1,real
-42.823543883613354,-19.56539924251732,50.0,0,1,1,real
-47.83956037590627,-15.930887829390375,50.0,0,0,1,real
-41.873408604972475,-16.349677767725783,50.0,0,1,1,real
-42.033410614852706,-15.26839600471575,70.0,0,0,2,real
-43.85047473262937,-14.83183815316013,70.0,0,0,2,real
-45.930681501612774,-14.894623096018162,70.0,0,0,2,real
-42.88160924197876,-19.515416211456266,70.0,0,0,2,real
-40.3454466330278,-18.909848589411627,30.0,0,0,0,real
-40.39365720991184,-19.085930945167515,50.0,0,0,1,real
-42.49836644487215,-23.661473371856022,70.0,0,1,2,real
-47.834342491413075,-14.973355696569062,50.0,0,1,1,real
-46.051520766151114,-14.989674464804889,70.0,0,1,2,real
-46.75920930281413,-15.400886508116823,70.0,0,0,2,real
-46.61317283288318,-15.180366255695747,70.0,0,1,2,real
-41.962920960288756,-15.019625790963397,70.0,0,0,2,real
-47.04316707579507,-15.16301998250051,50.0,0,1,1,real
-40.33092132718512,-19.011849772645895,30.0,0,1,0,real
-47.63904399546615,-14.773053507360835,70.0,0,1,2,real
-47.85131589183049,-15.512788080865679,50.0,0,1,1,real
-42.92704376625005,-19.515158951969873,70.0,0,0,2,real
-40.63269779913283,-18.775466170358555,70.0,0,0,2,real
-47.708215145301345,-15.329585903854975,50.0,0,1,1,real
-42.83669990596284,-19.545883439805564,50.0,0,0,1,real
-47.80535681869834,-15.409961091097522,30.0,0,0,0,real
-42.963393123513335,-19.294005007061443,50.0,1,1,1,real
-47.83645359761501,-15.480140778135093,50.0,0,0,1,real
-47.82191285230955,-15.381811657274344,70.0,0,0,2,real
-43.698260873416075,-15.266231430876624,50.0,1,0,1,real
-42.85221330559497,-19.595013698484397,50.0,0,0,1,real
-42.86494848783294,-19.57122806723938,70.0,0,1,2,real
-42.32351616217411,-19.51879744367505,50.0,0,0,1,real
-42.924647585039736,-19.50158735830368,50.0,0,0,1,real
-39.985072371604325,-18.50441947947737,50.0,1,0,1,real
-45.85366761315275,-14.88163091693857,70.0,0,0,2,real
-47.844211427342856,-15.501793127217784,70.0,0,0,2,real
-43.49756956191876,-14.861363576372995,50.0,0,1,1,real
-41.9165904661293,-15.494179626660241,50.0,0,1,1,real
-39.9924554455611,-18.431120956327394,50.0,0,1,1,real
-42.12262763197398,-19.424176287586178,50.0,1,0,1,real
-43.68906908999276,-15.028438499848248,70.0,0,0,2,real
-42.94029513988976,-19.536192492878257,50.0,0,0,1,real
-46.89130074940175,-15.291976968056412,70.0,1,1,2,real
-41.87227241187606,-16.637722007891455,50.0,0,1,1,real
-46.17653583975591,-15.016628310394573,50.0,0,1,1,real
-41.53530749861442,-19.421948151513963,50.0,0,0,1,real
-44.29925053317042,-15.504960069782788,50.0,0,0,1,real
-47.85323287674388,-15.054217566055167,70.0,0,1,2,real
-42.89005216687002,-19.087769314501838,50.0,0,1,1,real
-39.573209969361315,-24.639657516334363,70.0,0,1,2,real
-43.855623134067706,-14.945459969863562,70.0,0,1,2,real
-47.848697845114614,-15.538262936751082,70.0,0,0,2,real
-46.206191565920086,-15.133870695161407,50.0,0,1,1,real
-41.92372208904766,-15.650387713246067,50.0,0,0,1,real
-47.88897605546026,-15.113399512528934,50.0,1,0,1,real
-47.850254156418366,-16.010413785080473,70.0,0,0,2,real
-42.0467066319773,-16.82839880936731,50.0,0,0,1,real
-41.885405463055996,-16.435748295394,50.0,0,1,1,real
-41.80861673452152,-16.31728811363002,50.0,0,0,1,real
-42.7759537963176,-19.625272842655157,50.0,0,0,1,real
-41.81601137744801,-19.293618057313438,50.0,0,0,1,real
-45.67107818873722,-14.786593177145386,50.0,0,0,1,real
-43.637816790321295,-14.875089031624414,50.0,0,1,1,real
-47.64845151665014,-14.854683005999542,50.0,0,1,1,real
-41.86803860129478,-15.901562416800232,50.0,0,1,1,real
-46.38610012811285,-15.385167912656948,50.0,0,1,1,real
-45.90780227788612,-14.930515834946217,30.0,0,1,0,real
-42.93011788605847,-19.32866678757245,50.0,1,0,1,real
-43.39305633195527,-14.839205698570497,30.0,0,1,0,real
-43.74492214050972,-15.374149811143717,70.0,0,0,2,real
-43.61065459597142,-14.809943287840472,50.0,0,0,1,real
-41.96056635165699,-16.015980777918543,50.0,0,1,1,real
-47.849667431510646,-15.465861560764978,70.0,0,0,2,real
-42.85395929559258,-19.553972982758886,50.0,0,1,1,real
-40.22279313030509,-18.685671134987924,50.0,1,1,1,real
-45.922291662658154,-14.858135852702748,30.0,0,0,0,real
-39.90634608619181,-17.81809201755271,50.0,0,1,1,real
-42.79078253464356,-19.641150254326348,50.0,0,0,1,real
-47.86138492150983,-15.645541848009401,50.0,0,0,1,real
-42.128270892331564,-19.52397385604033,50.0,0,0,1,real
